ticker,macro_sector_code,macro_sector,sector_code,sector,industry_code,industry,basic_industry_code,basic_industry,synced_at
SIKKO.NS,IN01,Commodities,IN0101,Chemicals,IN010102,Fertilizers & Agrochemicals,IN010102002,Pesticides & Agrochemicals,2026-08-30T11:58:21.064178+00:00
SUMICHEM.NS,IN01,Commodities,IN0101,Chemicals,IN010102,Fertilizers & Agrochemicals,IN010102002,Pesticides & Agrochemicals,2026-08-30T11:58:21.064178+00:00
UPL.NS,IN01,Commodities,IN0101,Chemicals,IN010102,Fertilizers & Agrochemicals,IN010102002,Pesticides & Agrochemicals,2026-08-30T11:58:21.064178+00:00
ACC.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
AMBUJACEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
BIRLACORPN.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
DALBHARAT.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
DECCANCE.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
GRASIM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
HEIDELBERG.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
INDIACEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
JKCEMENT.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
JKLAKSHMI.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
JSWCEMENT.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
KCP.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
MANGLMCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
NCLIND.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
NUVOCO.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
ORIENTCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
PRSMJOHNSN.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
RAMCOCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
SAGCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
SAURASHCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
SHREDIGCEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
SHREECEM.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
STARCEMENT.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
ULTRACEMCO.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
VISAKAIND.NS,IN01,Commodities,IN0102,Construction Materials,IN010203,Cement & Cement Products,IN010203001,Cement & Cement Products,2026-08-30T11:58:21.064178+00:00
502250.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
502281.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
506313.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
512103.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
513528.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
513699.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
523467.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
526095.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
526315.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
526570.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531049.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531129.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531168.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531221.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531281.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
531338.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
540072.BO,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
ARIS.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
BIRLANU.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
EVERESTIND.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
MCON.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
RAMCOIND.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
SAHYADRI.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
TEAMTECH.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
VISHNUINFR.NS,IN01,Commodities,IN0102,Construction Materials,IN010204,Other Construction Materials,IN010204001,Other Construction Materials,2026-08-30T11:58:21.064178+00:00
513005.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
522165.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
532362.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
532656.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
544510.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
IMFA.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
IMPEXFERRO.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
JAINAM.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
MAITHANALL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
OWAIS.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
QVCEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
SHYAMCENT.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
VISACHROME.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301001,Ferro & Silica Manganese,2026-08-30T11:58:21.064178+00:00
KIRLFER.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301002,Pig Iron,2026-08-30T11:58:21.064178+00:00
500058.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
CMNL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
KIOCL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
SALSTEEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
SHKSIL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
VASWANI.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
VRAJ.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301003,Sponge Iron,2026-08-30T11:58:21.064178+00:00
513693.BO,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
ANKITMETAL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
JAIBALAJI.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
JINDALSTEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
JSL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
JSWSTEEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
MANAKSTEEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
NSLNISP.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
PRAKASH.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
SAIL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
SANDUMA.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
SARDAEN.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
SCANSTL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
TATASTEEL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
VISL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010301,Ferrous Metals,IN010301004,Iron & Steel,2026-08-30T11:58:21.064178+00:00
506003.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
513430.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
526747.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
531869.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
535279.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
539121.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
544693.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
544695.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
544805.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
ARFIN.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
HINDALCO.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
HINDALUMI.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
JAINIK.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
MAANALU.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
MANAKALUCO.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
MMP.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
NATIONALUM.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
VAML.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302001,Aluminium,2026-08-30T11:58:21.064178+00:00
512024.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302002,Copper,2026-08-30T11:58:21.064178+00:00
513544.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302002,Copper,2026-08-30T11:58:21.064178+00:00
BHAGYANGR.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302002,Copper,2026-08-30T11:58:21.064178+00:00
HINDCOPPER.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302002,Copper,2026-08-30T11:58:21.064178+00:00
ONIXSOLAR.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302002,Copper,2026-08-30T11:58:21.064178+00:00
513496.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302003,Zinc,2026-08-30T11:58:21.064178+00:00
HINDZINC.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302003,Zinc,2026-08-30T11:58:21.064178+00:00
500014.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302004,Precious Metals,2026-08-30T11:58:21.064178+00:00
530037.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302004,Precious Metals,2026-08-30T11:58:21.064178+00:00
543522.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302004,Precious Metals,2026-08-30T11:58:21.064178+00:00
543804.BO,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302004,Precious Metals,2026-08-30T11:58:21.064178+00:00
DECNGOLD.NS,IN01,Commodities,IN0103,Metals & Mining,IN010302,Non - Ferrous Metals,IN010302004,Precious Metals,2026-08-30T11:58:21.064178+00:00
ARDEE.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
BONLON.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
INNOMET.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
JAINREC.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
POCL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
VEDL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010303,Diversified Metals,IN010303001,Diversified Metals,2026-08-30T11:58:21.064178+00:00
20MICRONS.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
502015.BO,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
513498.BO,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
531778.BO,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
541634.BO,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
ASHAPURMIN.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
GMDCLTD.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
GOACARBON.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
GRAVITA.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
LLOYDSME.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
MOIL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
NILE.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
NMDC.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
ORISSAMINE.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
PCCL.NS,IN01,Commodities,IN0103,Metals & Mining,IN010304,Minerals & Mining,IN010304001,Industrial Minerals,2026-08-30T11:58:21.064178+00:00
505693.BO,IN01,Commodities,IN0103,Metals & Mining,IN010305,Metals & Minerals Trading,IN010305001,Trading - Metals,2026-08-30T11:58:21.064178+00:00
506180.BO,IN01,Commodities,IN0103,Metals & Mining,IN010305,Metals & Minerals Trading,IN010305001,Trading - Metals,2026-08-30T11:58:21.064178+00:00
